charter_id,assets,deposits,year,month
7534,13424263,5756193,2024,9
7544,7829722812,393650333,2024,9
7546,29036713,1884020,2024,9
7552,208490478,45171090,2024,9
7557,101176273,23230941,2024,9
7573,504029225,44274670,2024,9
7590,932850912,32964060,2024,9
7599,17029937,8305557,2024,9
7608,866325409,95376960,2024,9
7610,29803451,5579103,2024,9
7628,49888261,27254210,2024,9
7633,21293384,5759014,2024,9
7641,108917382,8862968,2024,9
7644,34391667,15175060,2024,9
7652,72625008,21845480,2024,9
7656,25576003,7078889,2024,9
7662,14319889,4893891,2024,9
7672,56124099,7263895,2024,9
7674,72223938,21890206,2024,9
7677,1876047,352931,2024,9
7684,452152,84850,2024,9
7688,543680946,51173021,2024,9
7700,1883089,767999,2024,9
7715,10871216,183175,2024,9
7716,28136221,11953460,2024,9
7717,145665917,17562712,2024,9
7722,272189017,43103100,2024,9
7723,304497823,22969899,2024,9
7724,32227351,12680046,2024,9
7731,11578838,6616566,2024,9
7748,347352927,38072643,2024,9
7770,111112714,24154020,2024,9
7772,34268651,10068202,2024,9
7776,315040732,21633961,2024,9
7790,19103731,5126165,2024,9
7817,122168180,29255618,2024,9
7821,49284655,11222841,2024,9
7822,98521784,40503762,2024,9
7825,175531645,40942669,2024,9
7835,1155643779,105223381,2024,9
7840,5221549692,282676328,2024,9
7842,32925247,3452808,2024,9
7844,2199057,938610,2024,9
7846,39097567,20061357,2024,9
7870,244727581,38075689,2024,9
7873,108575571,7929778,2024,9
7875,529066379,29203962,2024,9
7877,993826,50218,2024,9
7910,6958935,2214400,2024,9
7916,982950481,133072117,2024,9
7925,133724051,35607256,2024,9
7927,74943851,27018801,2024,9
7955,114575028,24757836,2024,9
7958,37620355,5639590,2024,9
7960,395097233,75922707,2024,9
7970,88545595,19240212,2024,9
7989,31657797,13202281,2024,9
7992,51741490,4481323,2024,9
7999,5700690,2244007,2024,9
8000,131132875,46264084,2024,9
8001,3620200,80789,2024,9
8006,8708941,4253783,2024,9
8037,15250931,7114053,2024,9
8039,40717110,13076511,2024,9
8052,10304735,5142438,2024,9
8059,65487490,13886953,2024,9
8069,22706981,14742429,2024,9
8074,13743393,10758524,2024,9
8077,26400002,11088438,2024,9
8080,188146052,23253972,2024,9
8097,1748148,243342,2024,9
8100,110978039,18522178,2024,9
8110,231152298,36510032,2024,9
8111,17549897730,560525231,2024,9
8113,78618712,24759900,2024,9
8116,9817494290,422182444,2024,9
8118,12976389,4056761,2024,9
8119,32262795,7679437,2024,9
8129,22727734,5973303,2024,9
8132,67450069,20370199,2024,9
8141,14158022,4380841,2024,9
8169,623197510,32248889,2024,9
8187,375683502,11448901,2024,9
8212,123243825,1316692,2024,9
8216,517565,190939,2024,9
8218,802270966,37537100,2024,9
8229,71349751,14017568,2024,9
8230,86972362,6883795,2024,9
8237,62499163,12540193,2024,9
8255,2198443,810048,2024,9
8261,27750458,4965570,2024,9
8290,210402015,18467926,2024,9
8298,35291574,16525087,2024,9
8299,104491355,15094471,2024,9
8313,16241096,8162680,2024,9
8317,58036319,14045254,2024,9
8333,4581628230,603418598,2024,9
8339,4840713,3353236,2024,9
8344,88022946,14662177,2024,9
8349,81686424,19576333,2024,9
8367,83231935,28420789,2024,9
8413,34877580,24592299,2024,9
8418,52265488,26480010,2024,9
8428,261742146,25235064,2024,9
8433,56670012,20240326,2024,9
8435,90258085,19127761,2024,9
8442,82787720,30334534,2024,9
8445,139477422,87895835,2024,9
8474,11320361,1179934,2024,9
8475,481435679,58083053,2024,9
8486,606725808,18302174,2024,9
8512,102173699,30763606,2024,9
8523,210894153,10904513,2024,9
8530,126104800,11628025,2024,9
8540,38830911,3611916,2024,9
8548,267874819,7619019,2024,9
8549,26455440,12891541,2024,9
8550,466916819,76461961,2024,9
8554,1255431485,114256298,2024,9
8585,444066893,108428907,2024,9
8588,39073783,4888730,2024,9
8593,5403998,2093405,2024,9
8609,45405354,11204415,2024,9
8611,34225587,17068937,2024,9
8616,34495584,23761515,2024,9
8618,11298612,4661595,2024,9
8625,10372312,6957424,2024,9
8626,2742155,982831,2024,9
8642,25205255,4479118,2024,9
8654,14327404,7248827,2024,9
8687,23313838,8644741,2024,9
8693,251463004,19161017,2024,9
8694,330825524,25313455,2024,9
8701,50841339,22157912,2024,9
8709,41495853,25645537,2024,9
8715,397116654,41051638,2024,9
8725,177331584,10516081,2024,9
8733,211643676,46823848,2024,9
8749,11382200,1384816,2024,9
8752,39990352,14130289,2024,9
8774,72786605,2395636,2024,9
8791,44032998,14621651,2024,9
8797,1204420057,150598800,2024,9
8801,32127285,9222602,2024,9
8812,59263100,11961469,2024,9
8822,689053799,146805347,2024,9
8825,19539242,10688828,2024,9
8828,28032968,5981377,2024,9
8831,70148911,40316032,2024,9
8840,18919931,7125874,2024,9
8854,389990963,16786094,2024,9
8858,12565547,8746275,2024,9
8881,106632295,24475045,2024,9
8885,41597539,10599262,2024,9
8890,27600535,5973269,2024,9
8903,11297163,72474,2024,9
8905,305582911,45519422,2024,9
8913,7468631,2154007,2024,9
8915,114652200,6767111,2024,9
8920,7727608,590862,2024,9
8921,42350848,10404282,2024,9
8922,29502712,10774568,2024,9
8925,38451382,12420546,2024,9
8936,171349773,3881265,2024,9
8940,6035172,3179647,2024,9
8943,12618855,5971231,2024,9
8944,17340018,7083840,2024,9
8962,2983099,199417,2024,9
8967,4566947,274775,2024,9
8975,55335416,4856223,2024,9
8987,9526782,2825477,2024,9
8988,80947634,39955627,2024,9
8993,13437440,552005,2024,9
9000,6139521,3048201,2024,9
9003,136318210,26313605,2024,9
9007,2061251010,202813038,2024,9
9042,22717113,13608489,2024,9
9044,3241563,1251165,2024,9
9071,799694456,33888484,2024,9
9075,10644706,3206736,2024,9
9082,7796333,943958,2024,9
9089,734198179,109479931,2024,9
9090,33003679,5072291,2024,9
9093,46611072,7157396,2024,9
9094,383596135,48416878,2024,9
9095,1814471655,11933027,2024,9
9097,62649863,33234108,2024,9
9099,297972227,17795958,2024,9
9102,3848218,1079910,2024,9
9105,16384525,3794032,2024,9
9106,313845762,44155462,2024,9
9107,148727191,16294929,2024,9
9109,296064980,55419153,2024,9
9115,39553585,546219,2024,9
9119,784986177,107639289,2024,9
9145,17391689,4225376,2024,9
9146,83843024,2322876,2024,9
9148,66887209,9101844,2024,9
9160,685330945,68685073,2024,9
9163,273379721,76602475,2024,9
9164,763835042,79320391,2024,9
9189,53474656,3569503,2024,9
9194,27749746,16317481,2024,9
9208,258215475,47558638,2024,9
9213,57375512,24639142,2024,9
9214,77647664,40513379,2024,9
9219,171504581,15920119,2024,9
9229,1347788332,101515246,2024,9
9230,782391549,140243757,2024,9
9237,81226401,8639664,2024,9
9246,12109122,4510437,2024,9
9247,707821960,29270849,2024,9
9248,11134304,7913099,2024,9
9260,2227103822,136971349,2024,9
9287,43465757,11305613,2024,9
9288,40388227,8982269,2024,9
9289,90995321,30389561,2024,9
9292,502426395,63224906,2024,9
9293,412370780,32875921,2024,9
9296,753547992,51049147,2024,9
9300,243640043,25170517,2024,9
9310,5126427,3319530,2024,9
9327,109325140,28838045,2024,9
9335,78040227,5482772,2024,9
9348,100586536,16987640,2024,9
9349,257389965,128138994,2024,9
9358,73216307,10563101,2024,9
9370,44449554,14600664,2024,9
9373,692896551,33854314,2024,9
9376,17690014,7753103,2024,9
9381,805216870,56047532,2024,9
9398,37283859,3846654,2024,9
9408,43706005,17683804,2024,9
9411,19404013,156583,2024,9
9413,24399416,5928597,2024,9
9441,22016308,3797136,2024,9
9457,9130228,6401468,2024,9
9469,48230237,15437108,2024,9
9475,630726583,35476272,2024,9
9476,21207720,14704837,2024,9
9479,25264373,5745344,2024,9
9483,113521430,27249426,2024,9
9486,104240968,14584540,2024,9
9496,3027758,83010,2024,9
9497,5920976,2459479,2024,9
9500,444469216,35569401,2024,9
9501,1793288,255608,2024,9
9517,31698046,1798798,2024,9
9518,72883585,38826636,2024,9
9522,242213172,14424213,2024,9
9527,374913,311996,2024,9
9532,37370118,1263759,2024,9
9537,69556158,10173228,2024,9
9554,2434324,1613989,2024,9
9555,8530815,3110342,2024,9
9556,168448435,21200063,2024,9
9566,56358330,12810202,2024,9
9582,26717020,15128297,2024,9
9589,2374510538,168637660,2024,9
9590,11083144,4390164,2024,9
9604,732180153,18160969,2024,9
9607,658568128,151874454,2024,9
9613,286878,238275,2024,9
9622,54564209,24422990,2024,9
9639,125832888,33809105,2024,9
9643,239320100,21348593,2024,9
9644,24784186,4812739,2024,9
9662,64118707,27610577,2024,9
9676,7209837,2735816,2024,9
9681,56176251,30068854,2024,9
9715,45835058,7524386,2024,9
9723,34323293,26010857,2024,9
9759,884482679,78601215,2024,9
9776,24699204,16980791,2024,9
9777,34039239,17117524,2024,9
9778,9730404,3788886,2024,9
9788,2806593701,283960941,2024,9
9799,30740375,4049423,2024,9
9805,9637485,583976,2024,9
9810,142718688,30802980,2024,9
9812,44135744,3138408,2024,9
9822,16836389,3645725,2024,9
9823,17695022,1018364,2024,9
9843,14983540,7651438,2024,9
9871,247822672,12827634,2024,9
9873,36383978,13674081,2024,9
9877,26709928,5649851,2024,9
9880,24153474,16474950,2024,9
9888,5046909,980836,2024,9
9893,7858899,2238471,2024,9
9897,45649583,22624551,2024,9
9907,4823055,822308,2024,9
9915,992447288,82082174,2024,9
9919,64628524,6963832,2024,9
9923,350243978,28046980,2024,9
9924,115295192,2863088,2024,9
9931,81682058,9801663,2024,9
9943,95920455,8160854,2024,9
9952,2721398,2298970,2024,9
9971,203374333,19664771,2024,9
9974,4247256,3004661,2024,9
9976,3745610325,304106602,2024,9
9986,1095940586,140024157,2024,9
9988,1873129629,199768260,2024,9
9994,55363901,23883368,2024,9
10011,601101,476813,2024,9
10015,119880591,43967655,2024,9
10023,1524306669,71637088,2024,9
10047,12576251,512907,2024,9
10065,27248333,15756806,2024,9
10099,11379551,3037081,2024,9
10100,238729730,20411410,2024,9
10141,11858074,551699,2024,9
10158,25803921,6598650,2024,9
10164,132812382,54324345,2024,9
10170,219209321,49940643,2024,9
10174,1599326350,90854895,2024,9
10177,2064245,1368117,2024,9
10180,5146916,1166473,2024,9
10181,391908236,36674819,2024,9
10184,65255610,36675214,2024,9
10220,12921213,7966619,2024,9
10221,59695856,36950556,2024,9
10223,435885878,35465446,2024,9
10225,1116481,194069,2024,9
10241,68320452,11637994,2024,9
10243,38872915,12877692,2024,9
10253,590630,132757,2024,9
10257,172673870,33031795,2024,9
10262,70118513,9865207,2024,9
10264,939370,302117,2024,9
10269,14782572,2824906,2024,9
10274,19531614,8982858,2024,9
10283,167978936,15646013,2024,9
10301,13207088,1592079,2024,9
10308,486940,155232,2024,9
10319,26921283,874917,2024,9
10323,28178824,2929927,2024,9
10324,8885110,2318132,2024,9
10327,18325725,11750149,2024,9
10335,119397228,16822636,2024,9
10351,110521586,18766398,2024,9
10353,46457227,6617636,2024,9
10362,24033459,5919439,2024,9
10375,206328255,28991618,2024,9
10381,28350108,3420643,2024,9
10393,3894670,1393894,2024,9
10395,152733532,17905760,2024,9
10399,74064791,21872120,2024,9
10424,104880828,14302152,2024,9
10433,73730548,16854983,2024,9
10442,56563514,6540193,2024,9
10461,21458788,15146319,2024,9
10465,936735516,129045218,2024,9
10481,23161675,7100200,2024,9
10502,28603123,11123419,2024,9
10515,8579964,3718286,2024,9
10520,8281039,2551852,2024,9
10551,10837134,4790187,2024,9
10572,215648795,26591924,2024,9
10577,57776353,35281730,2024,9
10580,9268250,2479337,2024,9
10585,167546929,72848639,2024,9
10600,847021054,30387884,2024,9
10613,19767545,1070203,2024,9
10614,7914054,165232,2024,9
10623,28690311,18995865,2024,9
10636,495403,164664,2024,9
10640,31846406,1156051,2024,9
10648,1177326,537982,2024,9
10666,21914378,6802215,2024,9
10671,71102981,3213832,2024,9
10676,34149165,10830910,2024,9
10684,126031651,20681148,2024,9
10687,142644227,15594892,2024,9
10690,17018767,7493681,2024,9
10695,40764213,12461262,2024,9
10696,1272707927,96480156,2024,9
10699,375944396,74835204,2024,9
10704,13547077,2574004,2024,9
10706,151807921,17354726,2024,9
10709,3117080878,143714378,2024,9
10720,20071831,14329444,2024,9
10728,14010643,7011760,2024,9
10729,5845764,4120959,2024,9
10739,6825679,2892890,2024,9
10741,3022858,179537,2024,9
10746,4288229,3224528,2024,9
10754,1923053678,66734421,2024,9
10756,19093869,10937896,2024,9
10763,12487388,6810921,2024,9
10772,25491666,9896686,2024,9
10773,832591,382844,2024,9
10778,550645,202511,2024,9
10794,471649716,64972822,2024,9
10799,39982765,20764717,2024,9
10800,114746972,50763608,2024,9
10803,374846,234821,2024,9
10832,371114068,76780311,2024,9
10857,9142179,6283170,2024,9
10859,5434251,1494944,2024,9
10865,9701627,486416,2024,9
10866,567239913,82260924,2024,9
10880,169882752,30467816,2024,9
10882,13182276,10523126,2024,9
10898,261238689,6184653,2024,9
10904,93025627,15413606,2024,9
10913,81659730,24704154,2024,9
10920,2587599319,125967578,2024,9
10933,469252670,52467074,2024,9
10938,63131729,10009774,2024,9
10939,259617885,72780531,2024,9
10954,37274920,16999956,2024,9
10958,105145247,17772946,2024,9
10973,161887254,88187439,2024,9
10994,133899631,49100557,2024,9
11011,134676567,34172547,2024,9
11014,9090902,3213505,2024,9
11030,117149227,6661896,2024,9
11032,60212853,2352848,2024,9
11045,11408689,4131610,2024,9
11056,15126028,5244229,2024,9
11057,143087558,17669214,2024,9
11065,13646807251,1196562810,2024,9
11067,135092119,9911592,2024,9
11099,150595357,3751601,2024,9
11111,1168696035,47027280,2024,9
11123,3866370,154942,2024,9
11144,429231950,47144669,2024,9
11152,28252966,11656391,2024,9
11154,156106446,28688775,2024,9
11157,37887042,1372309,2024,9
11162,234900280,31159413,2024,9
11164,15017477,1522774,2024,9
11168,32529675,13265252,2024,9
11170,214183865,63584367,2024,9
11172,24770933,2892151,2024,9
11242,31977463,3327409,2024,9
11253,209702632,5406107,2024,9
11254,137210994,7801751,2024,9
11273,94553149,21433525,2024,9
11285,5394533,3169338,2024,9
11293,301496848,18314900,2024,9
11299,5767087,3398454,2024,9
11300,1093213713,60605384,2024,9
11304,139663277,30047043,2024,9
11307,4525853838,415756282,2024,9
11316,1208866555,45569317,2024,9
11323,8744635,3317620,2024,9
11331,4008667,1027118,2024,9
11340,955350,169566,2024,9
11347,14256797,256709,2024,9
11353,38557568,4146425,2024,9
11364,17320278,6300231,2024,9
11374,114746611,20478358,2024,9
11377,6863703,3491213,2024,9
11380,649000,424363,2024,9
11391,15390112,7825513,2024,9
11400,44908804,21751543,2024,9
11402,64765170,13643561,2024,9
11409,14542466,1607252,2024,9
11440,9618188,1456339,2024,9
11445,31019147,3977006,2024,9
11452,356870642,34099428,2024,9
11458,7025344,2708809,2024,9
11459,5402231,696698,2024,9
11470,42742857,17289411,2024,9
11477,25932754,9542153,2024,9
11520,166160918,8373142,2024,9
11524,5095804,881991,2024,9
11526,73143655,15661850,2024,9
11533,42236274,14182299,2024,9
11548,76110897,18293196,2024,9
11550,9870177,5782425,2024,9
11554,740151649,111083252,2024,9
11567,256395,210755,2024,9
11576,23609324,2196002,2024,9
11604,20870148,10901565,2024,9
11640,42778373,19370843,2024,9
11643,39527309,22389916,2024,9
11652,40490808,13641096,2024,9
11658,598703,572528,2024,9
11663,94227753,24515610,2024,9
11670,130152240,57902253,2024,9
11671,24169631,18460889,2024,9
11674,476656316,37748654,2024,9
11678,81493788,10700262,2024,9
11680,63602478,3848443,2024,9
11685,84081237,15850318,2024,9
11689,39472712,1855190,2024,9
11718,106352281,10938867,2024,9
11721,29696146,4066698,2024,9
11723,652055110,28149716,2024,9
11744,24443866,14160218,2024,9
11746,97898009,27955581,2024,9
11761,4054714,1649017,2024,9
11779,40293064,14691515,2024,9
11780,203897441,49913885,2024,9
11782,16147240,3213094,2024,9
11783,214096,202896,2024,9
11786,58748790,3929771,2024,9
11793,608355287,45946375,2024,9
11824,69320125,36102905,2024,9
11836,869109548,142477527,2024,9
11867,66727197,14142928,2024,9
11870,334602158,34413326,2024,9
11872,223793727,15749820,2024,9
11891,104673299,28228104,2024,9
11900,1064225,296761,2024,9
11902,34115252,10766211,2024,9
11905,75839238,22914621,2024,9
11913,65742741,9766371,2024,9
11927,93333535,31826643,2024,9
11942,43824713,5468246,2024,9
11943,38094833,7302457,2024,9
11944,115791932,13237431,2024,9
11949,29036404,8886305,2024,9
11950,21213971,8309486,2024,9
11962,135349842,14733865,2024,9
11972,12786874,6428219,2024,9
11975,24065157,11862868,2024,9
11979,664964709,57907673,2024,9
11986,2377574,1773430,2024,9
11992,5728040,5175330,2024,9
11995,32587771,13680915,2024,9
11996,10026433,2592885,2024,9
12000,57753315,19044978,2024,9
12004,91865399,19592776,2024,9
12012,284013650,53223891,2024,9
12028,6368607,2729319,2024,9
12029,46731976,19949574,2024,9
12033,62808475,28055290,2024,9
12067,1660575009,239449911,2024,9
12068,48004290,8621367,2024,9
12082,145717463,12963237,2024,9
12084,755931445,52860993,2024,9
12143,107125301,13260578,2024,9
12152,15979532,3185684,2024,9
12153,97986796,6616086,2024,9
12164,306277814,38337274,2024,9
12170,19193636,11370370,2024,9
12175,11486943,3884006,2024,9
12181,82019360,9056857,2024,9
12185,24228991,12763677,2024,9
12199,1040075899,98731379,2024,9
12219,165718876,9944797,2024,9
12225,6202826,2294292,2024,9
12227,7106531,853694,2024,9
12259,7082927,3007563,2024,9
12266,17911230,8981668,2024,9
12271,110827494,14024628,2024,9
12274,3411665,935529,2024,9
12289,1047229,610956,2024,9
12290,10969661,4262338,2024,9
12291,24115125,9597243,2024,9
12292,15942938,6363407,2024,9
12305,96016299,53165331,2024,9
12310,9164788,4822629,2024,9
12319,92274636,34301450,2024,9
12330,151021082,6203020,2024,9
12333,43265783,8273942,2024,9
12334,113992749,11431678,2024,9
12351,30909531,10348282,2024,9
12354,28285654,9997748,2024,9
12356,8205047,5301931,2024,9
12361,396799450,43600369,2024,9
12365,12594617,7200963,2024,9
12375,391589,91313,2024,9
12383,20297800,12620797,2024,9
12425,765779194,58914989,2024,9
12438,73982784,33764313,2024,9
12440,3972727,2271596,2024,9
12443,694112231,53667474,2024,9
12458,492059788,54469897,2024,9
12470,44928405,9731385,2024,9
12472,15567236,2133266,2024,9
12473,304619802,20253572,2024,9
12478,44481752,18975423,2024,9
12505,2871997,1698621,2024,9
12508,5005581,1503901,2024,9
12527,262872,184786,2024,9
12543,153791889,18128970,2024,9
12546,2705612,1398246,2024,9
12570,57590863,9449156,2024,9
12601,62777559,27646332,2024,9
12604,84980792,13426972,2024,9
12608,1075805,91809,2024,9
12613,2637410,1888937,2024,9
12616,36574447,2603661,2024,9
12619,1606280,185395,2024,9
12624,54602551,25183016,2024,9
12643,103477424,40881249,2024,9
12648,13368738,2804651,2024,9
12654,61771917,10175820,2024,9
12666,27564260,5896837,2024,9
12671,20187843,3438581,2024,9
12673,12601541,4089760,2024,9
12679,239942952,46490546,2024,9
12686,32765213,17648561,2024,9
12697,794548788,138034119,2024,9
12729,249684431,37572853,2024,9
12735,2521339,494646,2024,9
12745,41621280,2463139,2024,9
12748,1618122,506840,2024,9
12752,87994115,40518328,2024,9
12765,1346105958,66309451,2024,9
12771,3212903,868288,2024,9
12794,3246991,548391,2024,9
12805,410506581,46520742,2024,9
12808,196592957,22932633,2024,9
12813,38764364,7515155,2024,9
12814,396236301,41010161,2024,9
12826,3247396,797285,2024,9
12837,8781182,5960528,2024,9
12847,20022562,6117285,2024,9
12852,54881381,16528147,2024,9
12858,412588789,46791734,2024,9
12859,2326348,554427,2024,9
12873,8287654,1283686,2024,9
12877,60599458,21221788,2024,9
12890,105182274,6838047,2024,9
12892,44576135,23002560,2024,9
12898,16406674,5638825,2024,9
12900,4625868,2192345,2024,9
12906,19100146,8461413,2024,9
12912,11420159,3111156,2024,9
12922,13160321,4014052,2024,9
12935,179487686,17098501,2024,9
12938,50416465,22688441,2024,9
12944,16254180,4299985,2024,9
12956,10670634,4997384,2024,9
12957,295303283,9428210,2024,9
12963,13343040,5867582,2024,9
12977,1011724160,106393684,2024,9
12980,64886257,7373242,2024,9
13028,66854160,6839725,2024,9
13035,73236477,13346439,2024,9
13044,23034751,10817878,2024,9
13062,3158148,2063195,2024,9
13067,28431053,13350845,2024,9
13102,14766535,2644229,2024,9
13103,15498274,6886742,2024,9
13115,13513655,4989115,2024,9
13121,465829271,10368272,2024,9
13131,146813889,7504795,2024,9
13132,21227242,1610933,2024,9
13161,7798161,3576931,2024,9
13167,67860217,18721614,2024,9
13180,5553414,4368561,2024,9
13186,31307683,576866,2024,9
13190,190721809,89086056,2024,9
13224,1211495,311821,2024,9
13233,50621711,7086873,2024,9
13242,2981758349,196836666,2024,9
13248,4096279,1218822,2024,9
13254,25535865,3073619,2024,9
13261,34094161,21743223,2024,9
13265,58821097,30704031,2024,9
13271,156409456,28940822,2024,9
13274,2105911,693302,2024,9
13279,56638528,13227333,2024,9
13290,97198629,22861365,2024,9
13300,34034878,14982164,2024,9
13305,35588871,25686048,2024,9
13321,44609924,22751355,2024,9
13329,29496552,16279258,2024,9
13334,112997387,14648486,2024,9
13345,593424413,36001708,2024,9
13355,17436809,5833319,2024,9
13367,1094947,89751,2024,9
13391,35107993,15531918,2024,9
13392,4317017202,645066807,2024,9
13402,58773245,31009740,2024,9
13416,95508381,12683276,2024,9
13426,8319873,4360179,2024,9
13432,82346962,23865223,2024,9
13439,145310092,27396594,2024,9
13456,46856807,36927037,2024,9
13458,167458808,35196875,2024,9
13469,11863895,6254418,2024,9
13472,16251525,10520355,2024,9
13476,200655366,24269996,2024,9
13481,3557939,1818302,2024,9
13492,57583821,34164707,2024,9
13495,93200895,8329944,2024,9
13503,20576714,14176566,2024,9
13516,4316164,1449229,2024,9
13519,2813742,1886697,2024,9
13526,22645413,6851605,2024,9
13533,1175186,566168,2024,9
13534,124787081,33525170,2024,9
13544,6121270,2870377,2024,9
13559,3943257,625258,2024,9
13583,192453026,46558857,2024,9
13591,45452004,10599055,2024,9
13599,2114616,420601,2024,9
13601,216770018,38845874,2024,9
13602,36509932,1482563,2024,9
13605,845573280,13320010,2024,9
13616,130584269,28996829,2024,9
13634,4058456,331270,2024,9
13649,121075380,21237398,2024,9
13654,2133770,1003527,2024,9
13655,18754026,7346558,2024,9
13659,56369212,25740900,2024,9
13672,7133538,2981942,2024,9
13682,108339034,23633008,2024,9
13687,25229890,5704010,2024,9
13690,620621793,85321900,2024,9
13704,32787326,10746800,2024,9
13729,18745117,1627896,2024,9
13733,43711213,21465838,2024,9
13737,146278386,66238107,2024,9
13741,609405555,27038019,2024,9
13760,53711244,26988054,2024,9
13762,76078828,18160930,2024,9
13763,38684129,28239872,2024,9
13766,65700632,53827835,2024,9
13777,3233599,545625,2024,9
13790,41798057,20536051,2024,9
13791,130222999,8888745,2024,9
13794,126200439,12747997,2024,9
13800,291096618,56346549,2024,9
13821,2041332,115396,2024,9
13823,10721239,1227736,2024,9
13828,1343624226,372601266,2024,9
13833,8832627,1644734,2024,9
13842,52313521,8857957,2024,9
13852,65117065,21361401,2024,9
13857,7865642,2610466,2024,9
13873,11639137,4502878,2024,9
13885,62540652,11685245,2024,9
13898,183302356,13536296,2024,9
13902,79069677,13383098,2024,9
13919,689013198,34034185,2024,9
13926,89335787,19132444,2024,9
13933,16837435,4578485,2024,9
13938,6884854,3055480,2024,9
13939,197316026,19733744,2024,9
13940,43704078,28317145,2024,9
13941,77971877,27949859,2024,9
13944,164828262,40623575,2024,9
13965,2551103,548676,2024,9
13966,19845814,3248807,2024,9
13974,11014074,3963763,2024,9
14003,80999794,45221189,2024,9
14011,1380355,495050,2024,9
14015,40563276,3885820,2024,9
14016,15594216,3243064,2024,9
14018,39255668,17929415,2024,9
14026,12365687,1098038,2024,9
14030,28990940,15830690,2024,9
14040,22142489,948978,2024,9
14052,23337935,9318688,2024,9
14058,433345,188602,2024,9
14066,206996618,18150181,2024,9
14074,114663092,20643901,2024,9
14081,2888925,1490739,2024,9
14091,1010665759,189342961,2024,9
14098,65758308,9202506,2024,9
14120,188448655,60902275,2024,9
14135,168642056,79546685,2024,9
14163,31686450,14059139,2024,9
14166,9639069,4962742,2024,9
14170,32306633,23706292,2024,9
14172,3712678,1108854,2024,9
14176,799591513,74408129,2024,9
14180,32580042,14902862,2024,9
14185,5081915,3495622,2024,9
14186,25666003,8443782,2024,9
14191,7922879,2906644,2024,9
14226,12404727,7752023,2024,9
14247,10878340,5793450,2024,9
14257,25419960,4836543,2024,9
14260,15796370,3129827,2024,9
14303,62312143,8083522,2024,9
14329,7235680,5068869,2024,9
14333,17071260,6028346,2024,9
14346,27518756,3292532,2024,9
14347,1791223,598077,2024,9
14369,147170633,8277267,2024,9
14375,6265285,2593225,2024,9
14376,3812208,1151591,2024,9
14384,6580197052,891168763,2024,9
14388,146638897,22572244,2024,9
14391,116844098,22421093,2024,9
14402,21988008,6375731,2024,9
14408,11563549,3178028,2024,9
14409,41849053,10830353,2024,9
14415,72248237,15405879,2024,9
14421,5845740,4173930,2024,9
14425,112109046,20331368,2024,9
14436,53882693,15458485,2024,9
14449,12987416,5625835,2024,9
14462,154926492,11538771,2024,9
14469,588096,372810,2024,9
14499,76356806,3206103,2024,9
14505,5728713,719802,2024,9
14512,7608516,2628792,2024,9
14522,14162864,1609482,2024,9
14537,1999695,923046,2024,9
14542,165928389,45806681,2024,9
14545,134611486,37631511,2024,9
14562,83444980,30657852,2024,9
14565,792745417,119701181,2024,9
14568,761522707,44789399,2024,9
14571,32035774,12855396,2024,9
14584,146406600,22888143,2024,9
14610,968511,296675,2024,9
14611,59432263,27935374,2024,9
14617,564496,252783,2024,9
14623,29728989,17647656,2024,9
14634,12217112,2584119,2024,9
14650,62050266,1284698,2024,9
14651,10123937,3102626,2024,9
14656,13209865,8131085,2024,9
14657,487450,287043,2024,9
14668,52934390,15242412,2024,9
14670,38427186,17344651,2024,9
14676,1026377700,182375438,2024,9
14677,65002095,9217477,2024,9
14692,1024310284,85965942,2024,9
14708,4261005,323951,2024,9
14712,1412353,411965,2024,9
14723,484292767,105907889,2024,9
14725,25906418,8139099,2024,9
14733,89461056,31971161,2024,9
14734,62506515,16493285,2024,9
14750,10158760,4167564,2024,9
14754,468580640,26249593,2024,9
14758,8001337,2351762,2024,9
14762,2658205471,165424342,2024,9
14775,139098871,17961431,2024,9
14786,35363257,8839408,2024,9
14792,1160502,387286,2024,9
14805,43461028,8843817,2024,9
14815,5709466,1174018,2024,9
14824,6212431,4117057,2024,9
14829,8337658,4636858,2024,9
14830,261183606,29831433,2024,9
14832,9784195,1408466,2024,9
14845,21402533,5550341,2024,9
14850,57673541,19978221,2024,9
14865,10312054,5350619,2024,9
14874,103528260,31113497,2024,9
14879,8795876,766727,2024,9
14884,38081760,660602,2024,9
14898,1649616,564117,2024,9
14917,6603166,4511206,2024,9
14934,107280896,37679316,2024,9
14965,12777162,4325563,2024,9
14972,4712418,1741442,2024,9
15000,278756418,15390160,2024,9
15001,1564127,737693,2024,9
15007,37483499,8294612,2024,9
15009,5211598,207296,2024,9
15015,86558695,44419622,2024,9
15016,11245575,1856948,2024,9
15021,66472625,3335834,2024,9
15049,24656193,7467531,2024,9
15051,246770528,25945193,2024,9
15062,10456565,262448,2024,9
15063,2971186,473497,2024,9
15067,14529417,8944606,2024,9
15072,178938778,10696907,2024,9
15073,8554866,995973,2024,9
15080,54223797,3913551,2024,9
15089,877590,283632,2024,9
15095,94274406,13888749,2024,9
15108,52349122,9460201,2024,9
15143,149807640,39001264,2024,9
15146,526644064,101852496,2024,9
15159,136019441,70037063,2024,9
15174,5981771,905935,2024,9
15175,85230105,17790692,2024,9
15185,120964315,24840398,2024,9
15209,520547272,46875906,2024,9
15211,5950746,720003,2024,9
15222,555247694,35276912,2024,9
