,charter_id,assets,deposits,year,month
1533,13190,190721809,89086056,2024,9
1534,13224,1211495,311821,2024,9
1535,13233,50621711,7086873,2024,9
1536,13242,2981758349,196836666,2024,9
1537,13248,4096279,1218822,2024,9
1538,13254,25535865,3073619,2024,9
1539,13261,34094161,21743223,2024,9
1540,13265,58821097,30704031,2024,9
1541,13271,156409456,28940822,2024,9
1542,13274,2105911,693302,2024,9
1543,13279,56638528,13227333,2024,9
1544,13290,97198629,22861365,2024,9
1545,13300,34034878,14982164,2024,9
1546,13305,35588871,25686048,2024,9
1547,13321,44609924,22751355,2024,9
1548,13329,29496552,16279258,2024,9
1549,13334,112997387,14648486,2024,9
1550,13345,593424413,36001708,2024,9
1551,13355,17436809,5833319,2024,9
1552,13367,1094947,89751,2024,9
1553,13391,35107993,15531918,2024,9
1554,13392,4317017202,645066807,2024,9
1555,13402,58773245,31009740,2024,9
1556,13416,95508381,12683276,2024,9
1557,13426,8319873,4360179,2024,9
1558,13432,82346962,23865223,2024,9
1559,13439,145310092,27396594,2024,9
1560,13456,46856807,36927037,2024,9
1561,13458,167458808,35196875,2024,9
1562,13469,11863895,6254418,2024,9
1563,13472,16251525,10520355,2024,9
1564,13476,200655366,24269996,2024,9
1565,13481,3557939,1818302,2024,9
1566,13492,57583821,34164707,2024,9
1567,13495,93200895,8329944,2024,9
1568,13503,20576714,14176566,2024,9
1569,13516,4316164,1449229,2024,9
1570,13519,2813742,1886697,2024,9
1571,13526,22645413,6851605,2024,9
1572,13533,1175186,566168,2024,9
1573,13534,124787081,33525170,2024,9
1574,13544,6121270,2870377,2024,9
1575,13559,3943257,625258,2024,9
1576,13583,192453026,46558857,2024,9
1577,13591,45452004,10599055,2024,9
1578,13599,2114616,420601,2024,9
1579,13601,216770018,38845874,2024,9
1580,13602,36509932,1482563,2024,9
1581,13605,845573280,13320010,2024,9
1582,13616,130584269,28996829,2024,9
1583,13634,4058456,331270,2024,9
1584,13649,121075380,21237398,2024,9
1585,13654,2133770,1003527,2024,9
1586,13655,18754026,7346558,2024,9
1587,13659,56369212,25740900,2024,9
1588,13672,7133538,2981942,2024,9
1589,13682,108339034,23633008,2024,9
1590,13687,25229890,5704010,2024,9
1591,13690,620621793,85321900,2024,9
1592,13704,32787326,10746800,2024,9
1593,13729,18745117,1627896,2024,9
1594,13733,43711213,21465838,2024,9
1595,13737,146278386,66238107,2024,9
1596,13741,609405555,27038019,2024,9
1597,13760,53711244,26988054,2024,9
1598,13762,76078828,18160930,2024,9
1599,13763,38684129,28239872,2024,9
1600,13766,65700632,53827835,2024,9
1601,13777,3233599,545625,2024,9
1602,13790,41798057,20536051,2024,9
1603,13791,130222999,8888745,2024,9
1604,13794,126200439,12747997,2024,9
1605,13800,291096618,56346549,2024,9
1606,13821,2041332,115396,2024,9
1607,13823,10721239,1227736,2024,9
1608,13828,1343624226,372601266,2024,9
1609,13833,8832627,1644734,2024,9
1610,13842,52313521,8857957,2024,9
1611,13852,65117065,21361401,2024,9
1612,13857,7865642,2610466,2024,9
1613,13873,11639137,4502878,2024,9
1614,13885,62540652,11685245,2024,9
1615,13898,183302356,13536296,2024,9
1616,13902,79069677,13383098,2024,9
1617,13919,689013198,34034185,2024,9
1618,13926,89335787,19132444,2024,9
1619,13933,16837435,4578485,2024,9
1620,13938,6884854,3055480,2024,9
1621,13939,197316026,19733744,2024,9
1622,13940,43704078,28317145,2024,9
1623,13941,77971877,27949859,2024,9
1624,13944,164828262,40623575,2024,9
1625,13965,2551103,548676,2024,9
1626,13966,19845814,3248807,2024,9
1627,13974,11014074,3963763,2024,9
1628,14003,80999794,45221189,2024,9
1629,14011,1380355,495050,2024,9
1630,14015,40563276,3885820,2024,9
1631,14016,15594216,3243064,2024,9
1632,14018,39255668,17929415,2024,9
1633,14026,12365687,1098038,2024,9
1634,14030,28990940,15830690,2024,9
1635,14040,22142489,948978,2024,9
1636,14052,23337935,9318688,2024,9
1637,14058,433345,188602,2024,9
1638,14066,206996618,18150181,2024,9
1639,14074,114663092,20643901,2024,9
1640,14081,2888925,1490739,2024,9
1641,14091,1010665759,189342961,2024,9
1642,14098,65758308,9202506,2024,9
1643,14120,188448655,60902275,2024,9
1644,14135,168642056,79546685,2024,9
1645,14163,31686450,14059139,2024,9
1646,14166,9639069,4962742,2024,9
1647,14170,32306633,23706292,2024,9
1648,14172,3712678,1108854,2024,9
1649,14176,799591513,74408129,2024,9
1650,14180,32580042,14902862,2024,9
1651,14185,5081915,3495622,2024,9
1652,14186,25666003,8443782,2024,9
1653,14191,7922879,2906644,2024,9
1654,14226,12404727,7752023,2024,9
1655,14247,10878340,5793450,2024,9
1656,14257,25419960,4836543,2024,9
1657,14260,15796370,3129827,2024,9
1658,14303,62312143,8083522,2024,9
1659,14329,7235680,5068869,2024,9
1660,14333,17071260,6028346,2024,9
1661,14346,27518756,3292532,2024,9
1662,14347,1791223,598077,2024,9
1663,14369,147170633,8277267,2024,9
1664,14375,6265285,2593225,2024,9
1665,14376,3812208,1151591,2024,9
1666,14384,6580197052,891168763,2024,9
1667,14388,146638897,22572244,2024,9
1668,14391,116844098,22421093,2024,9
1669,14402,21988008,6375731,2024,9
1670,14408,11563549,3178028,2024,9
1671,14409,41849053,10830353,2024,9
1672,14415,72248237,15405879,2024,9
1673,14421,5845740,4173930,2024,9
1674,14425,112109046,20331368,2024,9
1675,14436,53882693,15458485,2024,9
1676,14449,12987416,5625835,2024,9
1677,14462,154926492,11538771,2024,9
1678,14469,588096,372810,2024,9
1679,14499,76356806,3206103,2024,9
1680,14505,5728713,719802,2024,9
1681,14512,7608516,2628792,2024,9
1682,14522,14162864,1609482,2024,9
1683,14537,1999695,923046,2024,9
1684,14542,165928389,45806681,2024,9
1685,14545,134611486,37631511,2024,9
1686,14562,83444980,30657852,2024,9
1687,14565,792745417,119701181,2024,9
1688,14568,761522707,44789399,2024,9
1689,14571,32035774,12855396,2024,9
1690,14584,146406600,22888143,2024,9
1691,14610,968511,296675,2024,9
1692,14611,59432263,27935374,2024,9
1693,14617,564496,252783,2024,9
1694,14623,29728989,17647656,2024,9
1695,14634,12217112,2584119,2024,9
1696,14650,62050266,1284698,2024,9
1697,14651,10123937,3102626,2024,9
1698,14656,13209865,8131085,2024,9
1699,14657,487450,287043,2024,9
1700,14668,52934390,15242412,2024,9
1701,14670,38427186,17344651,2024,9
1702,14676,1026377700,182375438,2024,9
1703,14677,65002095,9217477,2024,9
1704,14692,1024310284,85965942,2024,9
1705,14708,4261005,323951,2024,9
1706,14712,1412353,411965,2024,9
1707,14723,484292767,105907889,2024,9
1708,14725,25906418,8139099,2024,9
1709,14733,89461056,31971161,2024,9
1710,14734,62506515,16493285,2024,9
1711,14750,10158760,4167564,2024,9
1712,14754,468580640,26249593,2024,9
1713,14758,8001337,2351762,2024,9
1714,14762,2658205471,165424342,2024,9
1715,14775,139098871,17961431,2024,9
1716,14786,35363257,8839408,2024,9
1717,14792,1160502,387286,2024,9
1718,14805,43461028,8843817,2024,9
1719,14815,5709466,1174018,2024,9
1720,14824,6212431,4117057,2024,9
1721,14829,8337658,4636858,2024,9
1722,14830,261183606,29831433,2024,9
1723,14832,9784195,1408466,2024,9
1724,14845,21402533,5550341,2024,9
1725,14850,57673541,19978221,2024,9
1726,14865,10312054,5350619,2024,9
1727,14874,103528260,31113497,2024,9
1728,14879,8795876,766727,2024,9
1729,14884,38081760,660602,2024,9
1730,14898,1649616,564117,2024,9
1731,14917,6603166,4511206,2024,9
1732,14934,107280896,37679316,2024,9
1733,14965,12777162,4325563,2024,9
1734,14972,4712418,1741442,2024,9
1735,15000,278756418,15390160,2024,9
1736,15001,1564127,737693,2024,9
1737,15007,37483499,8294612,2024,9
1738,15009,5211598,207296,2024,9
1739,15015,86558695,44419622,2024,9
1740,15016,11245575,1856948,2024,9
1741,15021,66472625,3335834,2024,9
1742,15049,24656193,7467531,2024,9
1743,15051,246770528,25945193,2024,9
1744,15062,10456565,262448,2024,9
1745,15063,2971186,473497,2024,9
1746,15067,14529417,8944606,2024,9
1747,15072,178938778,10696907,2024,9
1748,15073,8554866,995973,2024,9
1749,15080,54223797,3913551,2024,9
1750,15089,877590,283632,2024,9
1751,15095,94274406,13888749,2024,9
1752,15108,52349122,9460201,2024,9
1753,15143,149807640,39001264,2024,9
1754,15146,526644064,101852496,2024,9
1755,15159,136019441,70037063,2024,9
1756,15174,5981771,905935,2024,9
1757,15175,85230105,17790692,2024,9
1758,15185,120964315,24840398,2024,9
1759,15209,520547272,46875906,2024,9
1760,15211,5950746,720003,2024,9
1761,15222,555247694,35276912,2024,9
1762,15230,6002702,3321497,2024,9
1763,15234,4920242,189209,2024,9
1764,15240,604,604,2024,9
1765,15248,74071479,9512953,2024,9
1766,15263,659900,397499,2024,9
1767,15265,6266975,1679344,2024,9
1768,15296,1293514,578724,2024,9
1769,15297,9836372,3639047,2024,9
1770,15304,29386025,9663738,2024,9
1771,15307,148454059,13464135,2024,9
1772,15317,348621307,84101078,2024,9
1773,15324,23865358,2202328,2024,9
1774,15327,83110242,3633488,2024,9
1775,15328,122457324,32295863,2024,9
1776,15358,312136840,52532245,2024,9
1777,15370,8332842,765853,2024,9
1778,15375,21309040,11139859,2024,9
1779,15377,27045714,1198075,2024,9
1780,15386,34385927,22148759,2024,9
1781,15393,68473894,43797398,2024,9
1782,15394,499903009,21493337,2024,9
1783,15426,74215211,4269452,2024,9
1784,15433,15339486,6462555,2024,9
1785,15438,57567084,3843237,2024,9
1786,15451,9733314,5083471,2024,9
1787,15454,288192,266811,2024,9
1788,15459,7819615,1335754,2024,9
1789,15467,166568952,27650773,2024,9
1790,15483,236125437,13193569,2024,9
1791,15513,6505098,797693,2024,9
1792,15516,53967959,10136946,2024,9
1793,15522,3837805,296568,2024,9
1794,15523,224747878,26574751,2024,9
1795,15532,29793780,18150326,2024,9
1796,15536,10125158,5031096,2024,9
1797,15539,149771408,18640563,2024,9
1798,15563,81329085,42871363,2024,9
1799,15565,4150367,1731405,2024,9
1800,15588,922074,724954,2024,9
1801,15589,16976979,8908040,2024,9
1802,15591,14556867,8002372,2024,9
1803,15602,117629195,24551826,2024,9
1804,15614,1777098,701918,2024,9
1805,15616,1692274,319057,2024,9
1806,15618,12263097,1363385,2024,9
1807,15619,370967035,41383962,2024,9
1808,15650,199803826,32322722,2024,9
1809,15652,8516114,2575062,2024,9
1810,15659,88487899,6170131,2024,9
1811,15669,231650885,124657338,2024,9
1812,15672,787112156,29087413,2024,9
1813,15673,1916983,1308938,2024,9
1814,15732,3509573656,215897844,2024,9
1815,15741,410037104,43844492,2024,9
1816,15752,2535071,1255925,2024,9
1817,15757,1129904,634481,2024,9
1818,15766,1510878987,159655461,2024,9
1819,15779,2874628,86005,2024,9
1820,15784,18403471,5057803,2024,9
1821,15788,34471012,7012868,2024,9
1822,15790,25070832,2895004,2024,9
1823,15797,5595117,3190334,2024,9
1824,15815,78408573,23237137,2024,9
1825,15817,1049915,341543,2024,9
1826,15847,6842975,3499072,2024,9
1827,15848,17760471,7573929,2024,9
1828,15874,24654410,3017625,2024,9
1829,15882,508126802,106408896,2024,9
1830,15928,3253865,454147,2024,9
1831,15935,11185836,2623139,2024,9
1832,15938,5177001,1614883,2024,9
1833,16009,200630342,40414380,2024,9
1834,16011,24620950,18621568,2024,9
1835,16014,3153565,504606,2024,9
1836,16016,5924687,1168268,2024,9
1837,16030,230949231,14682261,2024,9
1838,16042,83304350,19783064,2024,9
1839,16061,6722221,669082,2024,9
1840,16063,35557846,3194496,2024,9
1841,16065,33375454,22129528,2024,9
1842,16067,36400582,26828689,2024,9
1843,16085,2943170,1777018,2024,9
1844,16096,139775318,32594584,2024,9
1845,16113,153400044,27752599,2024,9
1846,16126,532858,132320,2024,9
1847,16168,232398424,29918968,2024,9
1848,16174,90977363,18260691,2024,9
1849,16176,29016636,14720494,2024,9
1850,16178,90364393,9169474,2024,9
1851,16190,23404648,3311773,2024,9
1852,16207,38739508,5507447,2024,9
1853,16209,9718458,4445317,2024,9
1854,16213,145146170,19437056,2024,9
1855,16218,185769596,17839769,2024,9
1856,16236,30107140,2853482,2024,9
1857,16248,50682578,12068926,2024,9
1858,16256,1066569,419022,2024,9
1859,16264,19259399,2451305,2024,9
1860,16268,33995301,8950256,2024,9
1861,16271,13088324,9803049,2024,9
1862,16278,5115951,853422,2024,9
1863,16327,13159959,4637462,2024,9
1864,16351,43510981,24123942,2024,9
1865,16360,426958476,51383293,2024,9
1866,16364,11805597,6250805,2024,9
1867,16367,34266506,26084980,2024,9
1868,16373,89609340,24039459,2024,9
1869,16383,2782575,646045,2024,9
1870,16400,355762078,42295720,2024,9
1871,16401,172447655,1546784,2024,9
1872,16402,268687693,41258004,2024,9
1873,16408,362262582,15079388,2024,9
1874,16410,859367434,38480825,2024,9
1875,16411,83319217,3518941,2024,9
1876,16416,108485041,14820642,2024,9
1877,16429,7397460,2801941,2024,9
1878,16435,21125991,12657998,2024,9
1879,16437,11412271,3261486,2024,9
1880,16444,23609165,15786024,2024,9
1881,16449,6187199,924175,2024,9
1882,16453,13861089,10425874,2024,9
1883,16476,154355274,32490732,2024,9
1884,16479,91803542,19930008,2024,9
1885,16500,201400707,27222962,2024,9
1886,16520,3473115,2501725,2024,9
1887,16525,673413,629526,2024,9
1888,16547,10883256,8612478,2024,9
1889,16556,46180086,6235208,2024,9
1890,16570,637253,351303,2024,9
1891,16571,15276243,6996452,2024,9
1892,16574,1154763622,124519963,2024,9
1893,16577,64901214,5069874,2024,9
1894,16584,10384582,3167536,2024,9
1895,16605,50911095,25981986,2024,9
1896,16614,198882,165859,2024,9
1897,16619,53219440,11162719,2024,9
1898,16626,968867742,64975503,2024,9
1899,16636,2455483,996584,2024,9
1900,16655,22648922,12268477,2024,9
1901,16657,124703843,14608876,2024,9
1902,16672,19334187,3570138,2024,9
1903,16682,4740099,2238687,2024,9
1904,16699,10104041,5342655,2024,9
1905,16702,27335018,12940049,2024,9
1906,16706,125544586,21152732,2024,9
1907,16728,243847,233744,2024,9
1908,16732,23140469,13718800,2024,9
1909,16746,30006725,16302366,2024,9
1910,16754,13902952,4392891,2024,9
1911,16756,37342606,8976686,2024,9
1912,16769,4559140,179183,2024,9
1913,16770,4216585,1714102,2024,9
1914,16773,58288569,7301471,2024,9
1915,16785,108976666,11503493,2024,9
1916,16790,406424,318582,2024,9
1917,16813,38431410,5825719,2024,9
1918,16893,21778651,1714190,2024,9
1919,16933,37293029,4316154,2024,9
1920,16946,83118794,19455582,2024,9
1921,16947,21043192,5678778,2024,9
1922,16951,97962399,13110571,2024,9
1923,16954,43369544,802112,2024,9
1924,16979,5821547,4499853,2024,9
1925,16989,14842023,699328,2024,9
1926,16993,117990595,10610014,2024,9
1927,17012,713864566,98130287,2024,9
1928,17014,5390768,3238439,2024,9
1929,17017,228193641,10682061,2024,9
1930,17023,2215986,1591788,2024,9
1931,17040,49618647,10956768,2024,9
1932,17057,124681616,19160754,2024,9
1933,17067,3122187,1645912,2024,9
1934,17100,128628460,29359024,2024,9
1935,17105,1023156,409929,2024,9
1936,17107,151739135,14666253,2024,9
1937,17112,5994480,2624319,2024,9
1938,17117,607261538,18931022,2024,9
1939,17126,549522,370296,2024,9
1940,17127,316407396,81586110,2024,9
1941,17136,2317921,1730403,2024,9
1942,17154,7443971,4479737,2024,9
1943,17218,14074004,8974493,2024,9
1944,17224,144431340,5515651,2024,9
1945,17232,101845894,10848679,2024,9
1946,17243,575050,198279,2024,9
1947,17250,4636316,1701447,2024,9
1948,17253,15415353,6944626,2024,9
1949,17254,73896393,28998574,2024,9
1950,17269,30347,25020,2024,9
1951,17311,2435399,1149439,2024,9
1952,17323,20825907,1886536,2024,9
1953,17327,68232198,10110215,2024,9
1954,17331,3245096,1023770,2024,9
1955,17335,111639705,78024643,2024,9
1956,17339,10716205,6959763,2024,9
1957,17361,691946,252247,2024,9
1958,17362,127488754,21827007,2024,9
1959,17371,3618766,328323,2024,9
1960,17372,25124128,6500006,2024,9
1961,17389,181145719,8887401,2024,9
1962,17395,92610277,9472906,2024,9
1963,17396,3241131,919865,2024,9
1964,17398,196559893,41913715,2024,9
1965,17411,18452616,4140454,2024,9
1966,17415,61150204,17961784,2024,9
1967,17429,5261855076,428271845,2024,9
1968,17436,20674258,8270058,2024,9
1969,17437,2635139,1014299,2024,9
1970,17449,48536697,3482964,2024,9
1971,17454,1281181,107577,2024,9
1972,17464,98441286,9458170,2024,9
1973,17550,11568374,4158155,2024,9
1974,17555,22351960,7905970,2024,9
1975,17569,47387842,17131001,2024,9
1976,17587,3252671962,291887554,2024,9
1977,17588,1023476,541816,2024,9
1978,17623,1181122653,160508530,2024,9
1979,17630,42109837,18582604,2024,9
1980,17636,89032624,21483236,2024,9
1981,17642,3318362699,273746206,2024,9
1982,17665,91898362,19756448,2024,9
1983,17675,2011356,1015477,2024,9
1984,17679,6001497,1899644,2024,9
1985,17681,5736229,2608132,2024,9
1986,17687,30933485,23521456,2024,9
1987,17691,150597,126531,2024,9
1988,17715,947979,407567,2024,9
1989,17733,26790552,3032497,2024,9
1990,17752,37238258,22144772,2024,9
1991,17793,6874778,153366,2024,9
1992,17831,14333345,5041784,2024,9
1993,17841,5188066,2193054,2024,9
1994,17847,54786292,8354182,2024,9
1995,17849,4503214,1396766,2024,9
1996,17861,28415934,473136,2024,9
1997,17865,1320579,194646,2024,9
1998,17878,21226167,2334566,2024,9
1999,17885,16270211,9823571,2024,9
2000,17914,1886018898,189072705,2024,9
2001,17953,22524637,15321405,2024,9
2002,17955,36384435,10082009,2024,9
2003,17969,868793,247535,2024,9
2004,17990,427892395,13412440,2024,9
2005,17999,130686681,9057791,2024,9
2006,18013,2900168,2090725,2024,9
2007,18022,235340561,24209923,2024,9
2008,18067,40976802,15281204,2024,9
2009,18068,26276671,18956364,2024,9
2010,18090,92935759,2996665,2024,9
2011,18142,1398503,458736,2024,9
2012,18144,5105986,3096653,2024,9
2013,18150,27248592,9951248,2024,9
2014,18172,19480886,6106866,2024,9
2015,18175,466440794,102299684,2024,9
2016,18181,707070417,33052642,2024,9
2017,18192,44605012,28731862,2024,9
2018,18195,332435549,5205024,2024,9
2019,18204,202519629,31362958,2024,9
2020,18218,917537,341239,2024,9
2021,18234,971646,65586,2024,9
2022,18238,19973862,15444255,2024,9
2023,18242,84055646,18394153,2024,9
2024,18254,15506872,10138725,2024,9
2025,18271,297990142,78837880,2024,9
2026,18273,110112331,30974840,2024,9
2027,18297,5351199898,811327436,2024,9
2028,18301,32695299,25914516,2024,9
2029,18312,5489715,965826,2024,9
2030,18336,841307933,177200573,2024,9
2031,18343,1898428,840096,2024,9
2032,18353,8028837,729261,2024,9
2033,18393,84545242,48745046,2024,9
2034,18405,4057010,1081683,2024,9
2035,18409,21268898,1347681,2024,9
2036,18422,2206888,1745254,2024,9
2037,18423,4500631,2062343,2024,9
2038,18446,4196648,3559215,2024,9
2039,18454,3633072,1577385,2024,9
2040,18462,2458686,587338,2024,9
2041,18473,279189465,68564376,2024,9
2042,18474,9256030,397881,2024,9
2043,18515,91574750,14989224,2024,9
2044,18528,200619,81710,2024,9
2045,18550,139332309,20157502,2024,9
2046,18559,41611169,29995073,2024,9
2047,18562,127231,118308,2024,9
2048,18574,125801176,39125304,2024,9
2049,18582,3085058,729804,2024,9
2050,18616,194017873,37301743,2024,9
2051,18623,86805409,8654482,2024,9
2052,18628,7522180,148971,2024,9
2053,18635,79813101,8908261,2024,9
2054,18649,68646574,5953561,2024,9
2055,18651,14473753,1497410,2024,9
2056,18708,2523180510,246070716,2024,9
2057,18710,436060727,18818315,2024,9
2058,18716,423665919,64077944,2024,9
2059,18749,45521784,2901068,2024,9
2060,18759,1494696,216542,2024,9
2061,18765,236524574,6042392,2024,9
2062,18775,2193506,649372,2024,9
2063,18800,157214796,90457426,2024,9
2064,18814,5233407,1210313,2024,9
2065,18816,5912885,1461991,2024,9
2066,18823,818353,811214,2024,9
2067,18858,405688,336739,2024,9
2068,18861,2106363,555375,2024,9
2069,18868,227516830,16777158,2024,9
2070,18882,736559,554964,2024,9
2071,18917,228842175,14165632,2024,9
2072,18935,204041622,81036142,2024,9
2073,18948,14847455,4885372,2024,9
2074,18950,103951,89295,2024,9
2075,18962,15892610,4359740,2024,9
2076,18964,17881634,8529583,2024,9
2077,18965,211751886,25405714,2024,9
2078,19017,5543472,2968830,2024,9
2079,19027,17278620,1380076,2024,9
2080,19045,6328368,2959748,2024,9
2081,19047,8942044,1539293,2024,9
2082,19085,518213313,67425040,2024,9
2083,19116,461904196,72474787,2024,9
2084,19131,6394857,5146470,2024,9
2085,19158,449564,193529,2024,9
2086,19171,21703829,7864668,2024,9
2087,19185,95378164,22724165,2024,9
2088,19203,31102497,14228048,2024,9
2089,19216,41972979,15433571,2024,9
2090,19228,242941732,38624957,2024,9
2091,19249,14405285,6401207,2024,9
2092,19253,1181578,694899,2024,9
2093,19263,3023218775,113740696,2024,9
2094,19269,374235020,44428468,2024,9
2095,19280,5545957,1244492,2024,9
2096,19285,963610,382115,2024,9
2097,19295,10680316,4991309,2024,9
2098,19304,322036908,9359179,2024,9
2099,19307,1938470184,84009659,2024,9
2100,19319,16124088,7306820,2024,9
2101,19320,70809241,19260697,2024,9
2102,19355,58782683,11915462,2024,9
2103,19390,8744487,6657893,2024,9
2104,19401,453950010,28404739,2024,9
2105,19416,1965072,932190,2024,9
2106,19429,41459786,1529765,2024,9
2107,19430,2609772,566830,2024,9
2108,19432,4505081,1887867,2024,9
2109,19433,35421214,14650339,2024,9
2110,19440,291719667,69532102,2024,9
2111,19446,4616144,2620052,2024,9
2112,19448,521900357,25992596,2024,9
2113,19454,27553780,375584,2024,9
2114,19501,6769259,4604909,2024,9
2115,19508,194942446,27458235,2024,9
2116,19510,482972378,30473811,2024,9
2117,19514,17730739,2008593,2024,9
2118,19522,160103359,23944331,2024,9
2119,19538,16185192,7978591,2024,9
2120,19541,379119095,28452293,2024,9
2121,19552,69198551,12708188,2024,9
2122,19567,7315488,2366368,2024,9
2123,19593,42892274,5588383,2024,9
2124,19605,22602114,1542935,2024,9
2125,19608,73007330,6707927,2024,9
2126,19619,2422662,1311068,2024,9
2127,19655,152266749,48152449,2024,9
2128,19665,349249,307072,2024,9
2129,19668,55789737,11087287,2024,9
2130,19678,71293664,5926809,2024,9
2131,19700,65968500,25518488,2024,9
2132,19708,17431566,2987639,2024,9
2133,19723,10521051,2709298,2024,9
2134,19732,74777041,5337730,2024,9
2135,19739,73444264,4615642,2024,9
2136,19741,10079454,2347511,2024,9
2137,19745,17193624,6057776,2024,9
2138,19775,225027,159628,2024,9
2139,19788,75825424,17466226,2024,9
2140,19853,154560804,61176741,2024,9
2141,19867,226099652,26438246,2024,9
2142,19879,77608923,16526055,2024,9
2143,19881,5776912,3069136,2024,9
2144,19890,17829065,3509516,2024,9
2145,19896,29512360,6417544,2024,9
2146,19926,99347229,51929808,2024,9
2147,19960,70830389,12496274,2024,9
2148,19973,8908753,855709,2024,9
2149,19976,17509005851,1006619449,2024,9
2150,19983,9280655,2506915,2024,9
2151,19985,1850879,368234,2024,9
2152,20002,26181955,2303374,2024,9
2153,20004,1696771,1362868,2024,9
2154,20007,169269248,18161252,2024,9
2155,20013,15691874,6049945,2024,9
2156,20015,21138833,9962441,2024,9
2157,20041,219861676,18059404,2024,9
2158,20042,1858227836,142309920,2024,9
2159,20053,154125823,70914470,2024,9
2160,20060,327783,275416,2024,9
2161,20061,423402392,25025194,2024,9
2162,20063,30915137,6317761,2024,9
2163,20114,15992101,5102557,2024,9
2164,20147,5070260,1346541,2024,9
2165,20186,44143326,23986831,2024,9
2166,20194,755038729,103356866,2024,9
2167,20204,6067543,3567822,2024,9
2168,20207,56196501,4407228,2024,9
2169,20222,20429983,7692973,2024,9
2170,20228,5372862,488021,2024,9
2171,20258,689753689,89208373,2024,9
2172,20267,6508643,1374671,2024,9
2173,20279,8267983,3051606,2024,9
2174,20290,37956970,3610647,2024,9
2175,20292,1744028,374916,2024,9
2176,20302,38819446,22101686,2024,9
2177,20303,4876279,2670365,2024,9
2178,20324,26232097,4589985,2024,9
2179,20336,10173856,3722327,2024,9
2180,20341,102554785,32209130,2024,9
2181,20354,15336693,8220948,2024,9
2182,20382,82789526,18018404,2024,9
2183,20392,7061088,4031235,2024,9
2184,20394,166124164,63385870,2024,9
2185,20410,22195928,8363190,2024,9
2186,20417,54349526,12884767,2024,9
2187,20419,1610695,1322938,2024,9
2188,20438,19243450,6881182,2024,9
2189,20448,501101511,17059129,2024,9
2190,20463,6008531,50670,2024,9
2191,20469,10771389,2118078,2024,9
2192,20496,284844413,21880915,2024,9
2193,20509,27912583,17367757,2024,9
2194,20513,4570885,1968436,2024,9
2195,20516,142070380,32996972,2024,9
2196,20529,4534994,3405586,2024,9
2197,20543,21354844,2347498,2024,9
2198,20547,2568415,366850,2024,9
2199,20550,935910,748216,2024,9
2200,20558,201706290,35124886,2024,9
2201,20570,5822109,2653396,2024,9
2202,20581,10347468,5338332,2024,9
2203,20585,846101,89310,2024,9
2204,20591,408495,318844,2024,9
2205,20595,7365963,3111879,2024,9
2206,20600,244562133,34280759,2024,9
2207,20610,14023404,5188238,2024,9
2208,20613,131505445,1985906,2024,9
2209,20622,14980161,6598924,2024,9
2210,20623,612095130,47243093,2024,9
2211,20629,22146763,2146322,2024,9
2212,20641,97778794,16379314,2024,9
2213,20656,2465352,1604092,2024,9
2214,20661,61769404,35099173,2024,9
2215,20662,16223983,11393295,2024,9
2216,20684,63540348,16795891,2024,9
2217,20691,30377139,9655965,2024,9
2218,20719,8792421,2218846,2024,9
2219,20720,8631856,5223421,2024,9
2220,20727,205893588,35113768,2024,9
2221,20749,93949476,54579919,2024,9
2222,20773,13698132,7732076,2024,9
2223,20793,31416167,5291231,2024,9
2224,20805,45654774,12031286,2024,9
2225,20823,49703467,5639835,2024,9
2226,20824,34775735,19599107,2024,9
2227,20839,293189,222588,2024,9
2228,20842,34759016,7042341,2024,9
2229,20857,13278020,1758279,2024,9
2230,20861,176633354,55263474,2024,9
2231,20874,2716057,930646,2024,9
2232,20885,33029416,23186958,2024,9
2233,20890,153021,133257,2024,9
2234,20891,14097654,6141340,2024,9
2235,20921,56977461,1113930,2024,9
2236,20943,177792811,50598924,2024,9
2237,20951,2808286,43953,2024,9
2238,20957,2951717,807797,2024,9
2239,20974,46807650,8064711,2024,9
2240,20990,30762693,7779696,2024,9
2241,21009,170258700,892603,2024,9
2242,21012,182296970,21076866,2024,9
2243,21020,8505199,5679832,2024,9
2244,21026,95992167,2688496,2024,9
2245,21029,4918561,2745547,2024,9
2246,21057,5538108,1119918,2024,9
2247,21070,23123743,9741377,2024,9
2248,21073,78094013,17184776,2024,9
2249,21083,399361622,25780080,2024,9
2250,21100,32117048,17554534,2024,9
2251,21107,13616752,6504134,2024,9
2252,21109,20941638,636192,2024,9
2253,21115,23666673,349989,2024,9
2254,21126,9323565,3929705,2024,9
2255,21140,23503329,2543910,2024,9
2256,21157,18845141,6180677,2024,9
2257,21190,11650217,7539864,2024,9
2258,21202,16749315,8111805,2024,9
2259,21204,5057748,527137,2024,9
2260,21226,60347418,14068350,2024,9
2261,21231,1658522,952276,2024,9
2262,21240,3666602,526176,2024,9
2263,21244,84065092,9787736,2024,9
2264,21268,24268505,14339084,2024,9
2265,21279,15871695,1930663,2024,9
2266,21294,31556073,21596206,2024,9
2267,21305,104418797,16011868,2024,9
2268,21319,22477269,5781203,2024,9
2269,21326,69978541,12174747,2024,9
2270,21339,41174383,22650526,2024,9
2271,21354,52349327,4405648,2024,9
2272,21355,1154862,883207,2024,9
2273,21367,2617840,1564159,2024,9
2274,21368,3138688,904304,2024,9
2275,21383,82999246,33765522,2024,9
